0.579474640478179,0.508572338576458,0.401500645435374,0.373937430933273
0.510580687397675,0.4508977914613,0.359403910438235,0.334128910242928
0.562831510219258,0.456349800551574,0.324505417949288,0.295144261633711
0.528424096332763,0.449916975039573,0.32485144078607,0.277652261283286
0.467081838885706,0.392475465529304,0.273051112183346,0.243370462544935
0.458284306204046,0.414664448150095,0.308559775039106,0.264978897286643
0.456777298324202,0.420884796597801,0.308156493652364,0.254929566023587
0.405155334521794,0.358319082045123,0.256857310579313,0.211055574121988
0.539535807100503,0.49396017167943,0.41515337296697,0.385033935163543
0.541290287255364,0.494404849264866,0.394488431963818,0.350558804649883
0.615132577320549,0.557444961670974,0.441476750844048,0.391022235815031
0.438375670300104,0.390299001298751,0.309061537431164,0.282092368059615
0.509065843435899,0.463214597246803,0.372579791758525,0.334395103083906
0.485138265869048,0.40497424512314,0.315517304588723,0.299331715272804
0.594114982574645,0.558581017998502,0.458010781888114,0.410207928875999
0.533574016140644,0.479199785489581,0.374586889034657,0.318195416070146
0.555858036745923,0.524071195524223,0.427707329898205,0.386226299828565
0.496604076588596,0.458122889846998,0.34975046280035,0.293931287259986
0.570918370164279,0.5131842431846,0.391029071085056,0.332719563462177
0.593974981562909,0.55691468488278,0.449537951879858,0.396193767003571
0.548905766305191,0.505737286589676,0.397275046589422,0.349056899412665
0.613841659039001,0.53275346410231,0.370309214544406,0.308290357853924
0.636510151276992,0.577872654794799,0.47608583453649,0.437406762660608
0.514030557154879,0.466478555786277,0.344673641241658,0.286606592608277
0.531368291954701,0.48700890184404,0.381923715205099,0.328851345103263
0.57199778723364,0.511954812908862,0.382863688201335,0.321432207745978
0.493170308786264,0.441464713280924,0.323980729207425,0.269389977123798
0.596231007637249,0.541422756041338,0.457431712683164,0.414894627475232
0.516314696484628,0.457168014172919,0.360986092060581,0.330200328145454
0.521182248278857,0.477483493095685,0.373542772685427,0.337464292348455
0.467730441084394,0.423701783360685,0.336870753732555,0.307509316043662
0.527377476877765,0.452771005035101,0.341239360338351,0.317044193945778
0.582271194647785,0.518612343980075,0.431713556374863,0.399190095013027
0.521659912922525,0.423969387167947,0.305430011919404,0.271835114841276
0.576536869854753,0.539812071632427,0.426596353498042,0.365412357240489
0.558667145564719,0.520243725020772,0.40847885227242,0.363084056349233
0.504927365320591,0.4670684542776,0.351939206317573,0.304481291704418
0.607301991314173,0.561624789487425,0.432015475383313,0.373456063952772
0.580280762988635,0.52840426899124,0.409028299116875,0.367702201667324
0.586430723145397,0.490321045133538,0.3456411945745,0.283622640750011
