0.495601894136195,0.393592229809681,0.316435467860697,0.25832069572571,0.21811514606727
0.497096170607721,0.402977136738117,0.328146101250806,0.274311509494367,0.228943402348989
0.495236243316844,0.397939443082587,0.328424808348762,0.270693208280978,0.220320051577849
0.493102439024626,0.405775602215483,0.32545294663359,0.267362731408792,0.221143243729561
0.49652397985362,0.408858214396792,0.330353478033993,0.271375574150223,0.225137327676201
0.49729173913482,0.402959532085344,0.323260835640276,0.257420437355474,0.22634015635745
0.498183819360435,0.406799887303504,0.330925417062648,0.270819600840764,0.227891547229075
0.496129590519394,0.398728842650149,0.326805650830252,0.26410232866195,0.226749093839672
0.494050729476803,0.402813592224485,0.323605385542549,0.26730289141875,0.217552622561686
0.494144194121905,0.408536964710404,0.325026092041747,0.261659750567418,0.222508604782233
0.496851718978829,0.403232073756378,0.331222087573241,0.258218849449677,0.225464739202291
0.491892642092793,0.394378568643335,0.323451286295696,0.263491596736392,0.213522605724719
0.493049854612195,0.413359459071846,0.325174872013935,0.26420977008366,0.225383242121287
0.498180700999662,0.400252689873487,0.32552968056978,0.260893677111201,0.223150516666943
0.492976755982947,0.416642380131161,0.326581173741787,0.261891538308496,0.216067250913214
0.49988471338732,0.400630589335494,0.326594080670936,0.265395683487159,0.228363638520359
0.493916989376939,0.408219774668133,0.335395478948338,0.264303829694723,0.215882885984362
0.49695736273656,0.405927683931987,0.327628892837622,0.260311440963739,0.229046601568302
0.493523104087414,0.402090330834398,0.330338633325314,0.271381944425751,0.226630298728287
0.497867894775653,0.40987226516723,0.323809126298984,0.254815950517727,0.217867478293377
0.495110704147483,0.4081738632042,0.332556537323172,0.264588436697325,0.226971252315494
0.494370626957736,0.398023140645488,0.326187996379902,0.266075034511469,0.223241836471945
0.492622063053187,0.410023525179333,0.32577715331074,0.265998199925201,0.217120344475725
0.493125947374915,0.408728169685487,0.322746813735949,0.257700010303546,0.215456654163235
0.496506052897615,0.405462696611146,0.324804180002404,0.264613789458771,0.229668461551229
0.499276060620566,0.405393260083373,0.324329026011612,0.264918574634876,0.219951996343264
0.497082540528067,0.39949588868104,0.334293907345511,0.26311881620767,0.227566458585766
0.495506602436247,0.403846642562509,0.326891328536042,0.259733490405585,0.22564408895753
0.495864945536277,0.405560253615864,0.320065744034149,0.263708088150551,0.225743187348562
0.497429061590072,0.407706868915073,0.316650260860069,0.254899491332167,0.222620698328205
0.495401342603748,0.399096041660787,0.330336178809653,0.26239589130675,0.229962309772778
0.495554702558974,0.40461505005537,0.330755712079282,0.260078738627505,0.225413890400094
0.494204129238012,0.410770101940043,0.33147579344836,0.263473005326907,0.220477234230011
0.496933847389019,0.396841658241102,0.323660298075233,0.260340986345851,0.22240517642475
0.495909091103483,0.410669909919973,0.327439605323746,0.256398297732368,0.228289032699118
0.49660553506066,0.395528618235145,0.335041935709899,0.255126379660494,0.223630173387169
0.49480451304126,0.404369818809937,0.326349836212529,0.262385600756159,0.214166485699883
0.496095372438883,0.405528220682645,0.323114217274493,0.266505361485145,0.225232811621391
0.494239061016987,0.402296016037248,0.331178855981884,0.260831545933151,0.225321127152243
0.492307580135827,0.39525144570396,0.323748903282335,0.263171137992764,0.221086823810035
